interaction_id,location,time_of_day,weather
3535,Chicago,Afternoon,Sunny
3536,Houston,Evening,Snowy
3537,Chicago,Morning,Sunny
3538,New York,Evening,Cloudy
3539,Chicago,Evening,Snowy
3540,Chicago,Morning,Cloudy
3541,Houston,Evening,Snowy
3542,Houston,Morning,Sunny
3543,New York,Evening,Snowy
3544,Los Angeles,Evening,Cloudy
3545,New York,Morning,Rainy
3546,Los Angeles,Afternoon,Cloudy
3547,Houston,Evening,Cloudy
3548,Chicago,Morning,Cloudy
3549,Los Angeles,Evening,Cloudy
3550,New York,Afternoon,Cloudy
3551,Los Angeles,Morning,Cloudy
3552,Chicago,Morning,Cloudy
3553,Houston,Evening,Cloudy
3554,San Francisco,Night,Rainy
3555,San Francisco,Morning,Snowy
3556,Houston,Afternoon,Snowy
3557,San Francisco,Night,Rainy
3558,New York,Night,Rainy
3559,Chicago,Evening,Snowy
3560,Houston,Afternoon,Cloudy
3561,San Francisco,Evening,Rainy
3562,Houston,Morning,Sunny
3563,Houston,Afternoon,Sunny
3564,Chicago,Night,Rainy
3565,Los Angeles,Afternoon,Sunny
3566,Houston,Afternoon,Snowy
3567,New York,Afternoon,Sunny
3568,Chicago,Morning,Rainy
3569,Houston,Morning,Snowy
3570,Los Angeles,Evening,Rainy
3571,Houston,Morning,Cloudy
3572,Chicago,Night,Rainy
3573,New York,Morning,Snowy
3574,Houston,Night,Rainy
3575,San Francisco,Morning,Rainy
3576,San Francisco,Morning,Rainy
3577,Chicago,Evening,Sunny
3578,Chicago,Night,Cloudy
3579,New York,Evening,Cloudy
3580,Houston,Afternoon,Sunny
3581,New York,Night,Cloudy
3582,Houston,Night,Sunny
3583,Chicago,Night,Cloudy
3584,Chicago,Evening,Snowy
3585,Los Angeles,Night,Cloudy
3586,Houston,Morning,Rainy
3587,Los Angeles,Morning,Cloudy
3588,Houston,Morning,Sunny
3589,Chicago,Night,Snowy
3590,San Francisco,Night,Sunny
3591,Chicago,Night,Cloudy
3592,New York,Afternoon,Snowy
3593,Los Angeles,Afternoon,Cloudy
3594,Los Angeles,Morning,Sunny
3595,New York,Morning,Snowy
3596,Houston,Morning,Snowy
3597,New York,Morning,Snowy
3598,Chicago,Morning,Snowy
3599,San Francisco,Morning,Snowy
3600,Chicago,Afternoon,Snowy
3601,San Francisco,Night,Cloudy
3602,Houston,Night,Sunny
3603,Chicago,Evening,Rainy
3604,Houston,Night,Cloudy
3605,Houston,Night,Cloudy
3606,Los Angeles,Afternoon,Cloudy
3607,San Francisco,Night,Rainy
3608,New York,Night,Cloudy
3609,San Francisco,Night,Rainy
3610,New York,Evening,Rainy
3611,Houston,Night,Sunny
3612,San Francisco,Evening,Sunny
3613,New York,Evening,Snowy
3614,New York,Afternoon,Cloudy
3615,Chicago,Evening,Cloudy
3616,Houston,Afternoon,Rainy
3617,Los Angeles,Morning,Rainy
3618,San Francisco,Night,Cloudy
3619,Houston,Evening,Sunny
3620,New York,Night,Snowy
3621,New York,Morning,Cloudy
3622,Houston,Night,Sunny
3623,Chicago,Evening,Cloudy
3624,Houston,Night,Sunny
3625,Los Angeles,Afternoon,Sunny
3626,New York,Afternoon,Snowy
3627,New York,Evening,Rainy
3628,Chicago,Morning,Rainy
3629,San Francisco,Morning,Sunny
3630,San Francisco,Night,Rainy
3631,Houston,Evening,Cloudy
3632,Los Angeles,Night,Cloudy
3633,San Francisco,Night,Snowy
3634,Houston,Evening,Sunny
3635,New York,Evening,Snowy
3636,New York,Morning,Rainy
3637,New York,Night,Sunny
3638,Chicago,Morning,Cloudy
3639,New York,Morning,Rainy
3640,Houston,Night,Sunny
3641,Chicago,Afternoon,Cloudy
3642,San Francisco,Evening,Cloudy
3643,San Francisco,Morning,Snowy
3644,New York,Night,Sunny
3645,Los Angeles,Night,Snowy
3646,San Francisco,Afternoon,Rainy
3647,Chicago,Night,Snowy
3648,San Francisco,Morning,Rainy
3649,New York,Morning,Rainy
3650,San Francisco,Evening,Cloudy
3651,Houston,Night,Rainy
3652,Los Angeles,Morning,Snowy
3653,Houston,Evening,Cloudy
3654,Chicago,Evening,Snowy
3655,New York,Night,Sunny
3656,San Francisco,Evening,Rainy
3657,Los Angeles,Evening,Snowy
3658,Houston,Night,Sunny
3659,Chicago,Afternoon,Sunny
3660,Chicago,Afternoon,Rainy
3661,Los Angeles,Evening,Rainy
3662,Los Angeles,Evening,Snowy
3663,New York,Night,Cloudy
3664,New York,Evening,Rainy
3665,Los Angeles,Afternoon,Sunny
3666,New York,Morning,Snowy
3667,New York,Evening,Cloudy
3668,Chicago,Night,Rainy
3669,San Francisco,Evening,Rainy
3670,New York,Evening,Rainy
3671,San Francisco,Night,Snowy
3672,New York,Afternoon,Cloudy
3673,Los Angeles,Evening,Snowy
3674,San Francisco,Night,Cloudy
3675,Los Angeles,Night,Rainy
3676,Houston,Night,Rainy
3677,Chicago,Night,Snowy
3678,Los Angeles,Evening,Rainy
3679,Los Angeles,Evening,Sunny
3680,Chicago,Morning,Rainy
3681,Chicago,Night,Snowy
3682,Chicago,Evening,Rainy
3683,San Francisco,Evening,Rainy
3684,New York,Night,Sunny
3685,New York,Evening,Snowy
3686,Houston,Morning,Sunny
3687,New York,Night,Sunny
3688,Houston,Evening,Sunny
3689,Chicago,Morning,Cloudy
3690,Houston,Afternoon,Sunny
3691,Los Angeles,Night,Rainy
3692,Houston,Night,Snowy
3693,Los Angeles,Evening,Cloudy
3694,New York,Afternoon,Rainy
3695,New York,Night,Sunny
3696,San Francisco,Night,Cloudy
3697,New York,Evening,Cloudy
3698,San Francisco,Afternoon,Rainy
3699,San Francisco,Afternoon,Rainy
3700,Los Angeles,Afternoon,Snowy
3701,Los Angeles,Afternoon,Cloudy
3702,Chicago,Morning,Snowy
3703,San Francisco,Night,Cloudy
3704,Los Angeles,Morning,Sunny
3705,Houston,Evening,Snowy
3706,Los Angeles,Afternoon,Cloudy
3707,Chicago,Night,Snowy
3708,New York,Night,Snowy
3709,Los Angeles,Afternoon,Snowy
3710,Houston,Night,Cloudy
3711,Chicago,Night,Cloudy
3712,Houston,Night,Rainy
3713,San Francisco,Morning,Rainy
3714,Houston,Evening,Snowy
3715,Los Angeles,Evening,Sunny
3716,Los Angeles,Night,Cloudy
3717,Houston,Morning,Sunny
3718,New York,Morning,Rainy
3719,Los Angeles,Morning,Rainy
3720,Los Angeles,Morning,Cloudy
3721,Los Angeles,Evening,Sunny
3722,San Francisco,Afternoon,Sunny
3723,San Francisco,Afternoon,Snowy
3724,Houston,Afternoon,Sunny
3725,Houston,Afternoon,Sunny
3726,Los Angeles,Morning,Sunny
3727,New York,Morning,Snowy
3728,Chicago,Evening,Sunny
3729,Houston,Morning,Snowy
3730,Chicago,Afternoon,Cloudy
3731,Chicago,Night,Cloudy
3732,San Francisco,Afternoon,Cloudy
3733,Houston,Night,Rainy
3734,New York,Afternoon,Rainy
3735,New York,Evening,Rainy
3736,Los Angeles,Morning,Rainy
3737,New York,Morning,Sunny
3738,San Francisco,Evening,Cloudy
3739,Chicago,Night,Sunny
3740,Los Angeles,Afternoon,Cloudy
3741,Houston,Night,Sunny
3742,Houston,Morning,Cloudy
3743,Chicago,Afternoon,Rainy
3744,Chicago,Evening,Sunny
3745,Chicago,Morning,Rainy
3746,Chicago,Night,Rainy
3747,New York,Night,Snowy
3748,Houston,Evening,Cloudy
3749,San Francisco,Morning,Rainy
3750,Houston,Night,Snowy
3751,Houston,Evening,Sunny
3752,New York,Evening,Sunny
3753,New York,Afternoon,Sunny
3754,Los Angeles,Morning,Cloudy
3755,Chicago,Afternoon,Sunny
3756,Chicago,Night,Rainy
3757,Houston,Afternoon,Rainy
3758,Houston,Afternoon,Snowy
3759,San Francisco,Night,Cloudy
3760,Los Angeles,Morning,Snowy
3761,San Francisco,Night,Snowy
3762,San Francisco,Morning,Cloudy
3763,Chicago,Afternoon,Rainy
3764,New York,Night,Rainy
3765,Chicago,Night,Rainy
3766,Los Angeles,Night,Sunny
3767,New York,Evening,Sunny
3768,San Francisco,Afternoon,Rainy
3769,Chicago,Night,Cloudy
3770,Los Angeles,Night,Cloudy
3771,New York,Night,Cloudy
3772,San Francisco,Evening,Snowy
3773,Los Angeles,Afternoon,Cloudy
3774,New York,Night,Rainy
3775,Los Angeles,Evening,Sunny
3776,Houston,Evening,Sunny
3777,San Francisco,Night,Cloudy
3778,Los Angeles,Night,Snowy
3779,San Francisco,Night,Cloudy
3780,Los Angeles,Evening,Snowy
3781,Houston,Evening,Rainy
3782,New York,Afternoon,Sunny
3783,New York,Afternoon,Cloudy
3784,New York,Night,Snowy
3785,Houston,Night,Rainy
3786,Chicago,Morning,Snowy
3787,Houston,Evening,Sunny
3788,Houston,Night,Rainy
3789,Chicago,Afternoon,Cloudy
3790,Houston,Night,Cloudy
3791,New York,Afternoon,Snowy
3792,Chicago,Afternoon,Sunny
3793,Chicago,Night,Rainy
3794,New York,Night,Snowy
3795,New York,Evening,Snowy
3796,San Francisco,Afternoon,Snowy
3797,San Francisco,Afternoon,Cloudy
3798,Chicago,Morning,Sunny
3799,Chicago,Night,Cloudy
3800,New York,Evening,Cloudy
3801,Houston,Night,Sunny
3802,New York,Morning,Rainy
3803,Los Angeles,Morning,Sunny
3804,Chicago,Night,Rainy
3805,Houston,Morning,Rainy
3806,Chicago,Morning,Cloudy
3807,Houston,Evening,Rainy
3808,San Francisco,Afternoon,Snowy
3809,Chicago,Afternoon,Sunny
3810,Chicago,Afternoon,Snowy
3811,Houston,Morning,Snowy
3812,Houston,Night,Rainy
3813,Los Angeles,Afternoon,Sunny
3814,San Francisco,Evening,Cloudy
3815,Houston,Morning,Sunny
3816,Chicago,Night,Cloudy
3817,San Francisco,Night,Rainy
3818,Chicago,Morning,Snowy
3819,New York,Afternoon,Rainy
3820,New York,Evening,Cloudy
3821,San Francisco,Night,Snowy
3822,New York,Night,Cloudy
3823,Chicago,Evening,Cloudy
3824,San Francisco,Morning,Snowy
3825,Chicago,Evening,Sunny
3826,Los Angeles,Evening,Sunny
3827,Houston,Afternoon,Sunny
3828,Chicago,Evening,Snowy
3829,Houston,Morning,Snowy
3830,Chicago,Morning,Cloudy
3831,New York,Afternoon,Cloudy
3832,Los Angeles,Evening,Rainy
3833,Chicago,Evening,Cloudy
3834,Houston,Morning,Snowy
3835,Houston,Evening,Snowy
3836,New York,Evening,Cloudy
3837,Houston,Evening,Cloudy
3838,Los Angeles,Evening,Sunny
3839,Los Angeles,Afternoon,Snowy
3840,San Francisco,Evening,Snowy
3841,Chicago,Night,Rainy
3842,Houston,Evening,Sunny
3843,Los Angeles,Evening,Sunny
3844,Houston,Afternoon,Snowy
3845,Los Angeles,Night,Cloudy
3846,Los Angeles,Afternoon,Rainy
3847,Los Angeles,Night,Snowy
3848,Chicago,Morning,Sunny
3849,Los Angeles,Night,Cloudy
3850,Houston,Evening,Sunny
3851,New York,Night,Snowy
3852,New York,Morning,Snowy
3853,Los Angeles,Afternoon,Snowy
3854,San Francisco,Night,Snowy
3855,Houston,Evening,Snowy
3856,New York,Night,Rainy
3857,San Francisco,Morning,Snowy
3858,Los Angeles,Afternoon,Cloudy
3859,Los Angeles,Night,Cloudy
3860,New York,Morning,Sunny
3861,Houston,Evening,Sunny
3862,Chicago,Morning,Rainy
3863,Los Angeles,Afternoon,Sunny
3864,Los Angeles,Evening,Rainy
3865,Houston,Afternoon,Sunny
3866,Chicago,Morning,Snowy
3867,Los Angeles,Evening,Cloudy
3868,Houston,Afternoon,Cloudy
3869,Houston,Evening,Sunny
3870,Los Angeles,Afternoon,Sunny
3871,Houston,Evening,Snowy
3872,Houston,Afternoon,Rainy
3873,Houston,Morning,Snowy
3874,San Francisco,Night,Rainy
3875,New York,Evening,Rainy
3876,Los Angeles,Morning,Snowy
3877,New York,Morning,Cloudy
3878,Los Angeles,Evening,Snowy
3879,Chicago,Night,Sunny
3880,New York,Evening,Sunny
3881,Houston,Evening,Cloudy
3882,Houston,Afternoon,Cloudy
3883,San Francisco,Evening,Cloudy
3884,Los Angeles,Evening,Sunny
3885,Los Angeles,Night,Cloudy
3886,San Francisco,Night,Cloudy
3887,Chicago,Morning,Cloudy
3888,San Francisco,Evening,Rainy
3889,San Francisco,Morning,Sunny
3890,New York,Afternoon,Cloudy
3891,San Francisco,Afternoon,Snowy
3892,San Francisco,Afternoon,Sunny
3893,New York,Night,Snowy
3894,Houston,Night,Cloudy
3895,Chicago,Morning,Sunny
3896,San Francisco,Night,Rainy
3897,Los Angeles,Morning,Snowy
3898,Los Angeles,Afternoon,Snowy
3899,Houston,Night,Cloudy
3900,New York,Afternoon,Rainy
3901,Los Angeles,Morning,Cloudy
3902,Los Angeles,Evening,Snowy
3903,New York,Night,Cloudy
3904,Houston,Morning,Rainy
3905,Los Angeles,Morning,Rainy
3906,Chicago,Morning,Rainy
3907,New York,Night,Rainy
3908,Houston,Night,Rainy
3909,Chicago,Evening,Cloudy
3910,San Francisco,Morning,Rainy
3911,Los Angeles,Afternoon,Rainy
3912,San Francisco,Afternoon,Cloudy
3913,Los Angeles,Afternoon,Rainy
3914,San Francisco,Afternoon,Snowy
3915,New York,Evening,Rainy
3916,San Francisco,Night,Rainy
3917,Los Angeles,Morning,Sunny
3918,San Francisco,Morning,Cloudy
3919,Houston,Afternoon,Rainy
3920,Los Angeles,Night,Cloudy
3921,Chicago,Evening,Cloudy
3922,Chicago,Evening,Rainy
3923,Los Angeles,Afternoon,Rainy
3924,San Francisco,Afternoon,Rainy
3925,Los Angeles,Morning,Snowy
3926,Chicago,Evening,Snowy
3927,Chicago,Morning,Snowy
3928,Los Angeles,Afternoon,Snowy
3929,Houston,Morning,Cloudy
3930,Houston,Morning,Rainy
3931,New York,Afternoon,Sunny
3932,New York,Morning,Snowy
3933,Los Angeles,Evening,Snowy
3934,Chicago,Morning,Cloudy
3935,San Francisco,Afternoon,Snowy
3936,Chicago,Afternoon,Snowy
3937,Houston,Afternoon,Snowy
3938,New York,Morning,Cloudy
3939,Houston,Night,Cloudy
3940,New York,Morning,Rainy
3941,Los Angeles,Evening,Snowy
3942,San Francisco,Evening,Rainy
3943,Los Angeles,Evening,Cloudy
3944,Houston,Afternoon,Sunny
3945,Houston,Morning,Sunny
3946,Los Angeles,Night,Snowy
3947,New York,Morning,Cloudy
3948,Houston,Evening,Sunny
3949,San Francisco,Evening,Rainy
3950,New York,Evening,Snowy
3951,New York,Afternoon,Snowy
3952,Houston,Morning,Sunny
3953,Chicago,Afternoon,Cloudy
3954,Los Angeles,Morning,Cloudy
3955,New York,Evening,Rainy
3956,Los Angeles,Evening,Snowy
3957,New York,Morning,Cloudy
3958,Chicago,Night,Snowy
3959,Houston,Morning,Sunny
3960,Los Angeles,Morning,Cloudy
3961,San Francisco,Morning,Rainy
3962,Los Angeles,Morning,Cloudy
3963,Chicago,Afternoon,Cloudy
3964,Chicago,Afternoon,Snowy
3965,Chicago,Afternoon,Sunny
3966,New York,Morning,Sunny
3967,San Francisco,Night,Sunny
3968,San Francisco,Afternoon,Cloudy
3969,Los Angeles,Afternoon,Snowy
3970,San Francisco,Night,Rainy
3971,New York,Morning,Cloudy
3972,Houston,Morning,Snowy
3973,Houston,Morning,Sunny
3974,New York,Evening,Rainy
3975,Chicago,Afternoon,Cloudy
3976,New York,Afternoon,Rainy
3977,Los Angeles,Evening,Cloudy
3978,Los Angeles,Morning,Sunny
3979,Los Angeles,Afternoon,Snowy
3980,Houston,Night,Cloudy
3981,Chicago,Morning,Rainy
3982,Chicago,Night,Cloudy
3983,Chicago,Afternoon,Sunny
3984,Chicago,Night,Cloudy
3985,Los Angeles,Morning,Snowy
3986,Los Angeles,Morning,Cloudy
3987,New York,Night,Sunny
3988,Los Angeles,Evening,Cloudy
3989,Houston,Night,Cloudy
3990,Houston,Afternoon,Rainy
3991,Houston,Afternoon,Rainy
3992,Houston,Afternoon,Cloudy
3993,San Francisco,Evening,Sunny
3994,San Francisco,Afternoon,Rainy
3995,San Francisco,Morning,Cloudy
3996,Los Angeles,Night,Cloudy
3997,Chicago,Evening,Snowy
3998,Houston,Afternoon,Snowy
3999,Chicago,Morning,Rainy
4000,New York,Night,Cloudy
4001,San Francisco,Night,Cloudy
4002,Chicago,Evening,Rainy
4003,San Francisco,Night,Cloudy
4004,Houston,Night,Rainy
4005,Los Angeles,Night,Snowy
4006,Houston,Evening,Sunny
4007,Chicago,Afternoon,Cloudy
4008,San Francisco,Night,Sunny
4009,New York,Morning,Rainy
4010,San Francisco,Evening,Snowy
4011,New York,Morning,Cloudy
4012,Houston,Night,Snowy
4013,San Francisco,Morning,Snowy
4014,New York,Morning,Sunny
4015,Los Angeles,Evening,Cloudy
4016,Houston,Afternoon,Sunny
4017,Houston,Morning,Cloudy
4018,Los Angeles,Night,Rainy
4019,Chicago,Evening,Cloudy
4020,Chicago,Morning,Rainy
4021,Los Angeles,Morning,Rainy
4022,Chicago,Morning,Rainy
4023,San Francisco,Afternoon,Rainy
4024,Los Angeles,Afternoon,Rainy
4025,New York,Night,Cloudy
4026,Chicago,Afternoon,Rainy
4027,Los Angeles,Evening,Cloudy
4028,Chicago,Afternoon,Sunny
4029,Houston,Night,Snowy
4030,New York,Night,Cloudy
4031,San Francisco,Afternoon,Cloudy
4032,Houston,Morning,Snowy
4033,San Francisco,Evening,Sunny
4034,Houston,Afternoon,Sunny
4035,San Francisco,Afternoon,Rainy
4036,Los Angeles,Morning,Cloudy
4037,Los Angeles,Afternoon,Rainy
4038,Houston,Night,Cloudy
4039,San Francisco,Evening,Rainy
4040,Los Angeles,Morning,Cloudy
4041,New York,Morning,Cloudy
4042,Chicago,Evening,Rainy
4043,New York,Afternoon,Snowy
4044,San Francisco,Morning,Rainy
4045,San Francisco,Morning,Cloudy
4046,San Francisco,Evening,Cloudy
4047,New York,Afternoon,Rainy
4048,New York,Morning,Cloudy
4049,Houston,Afternoon,Cloudy
4050,San Francisco,Evening,Cloudy
4051,New York,Evening,Cloudy
4052,New York,Night,Sunny
4053,Los Angeles,Morning,Rainy
4054,Houston,Morning,Rainy
4055,New York,Morning,Sunny
4056,New York,Afternoon,Cloudy
4057,Los Angeles,Morning,Rainy
4058,Houston,Evening,Snowy
4059,Houston,Night,Snowy
4060,Los Angeles,Night,Rainy
4061,Houston,Evening,Sunny
4062,San Francisco,Afternoon,Snowy
4063,Los Angeles,Night,Rainy
4064,New York,Morning,Sunny
4065,San Francisco,Evening,Sunny
4066,Houston,Morning,Sunny
4067,Chicago,Evening,Sunny
4068,San Francisco,Morning,Sunny
4069,San Francisco,Evening,Sunny
4070,Chicago,Evening,Sunny
4071,Houston,Afternoon,Sunny
4072,Chicago,Night,Cloudy
4073,Houston,Afternoon,Snowy
4074,Houston,Morning,Sunny
4075,New York,Evening,Cloudy
4076,Chicago,Night,Sunny
4077,New York,Afternoon,Rainy
4078,Los Angeles,Morning,Sunny
4079,New York,Morning,Sunny
4080,Los Angeles,Night,Sunny
4081,Houston,Afternoon,Sunny
4082,Houston,Night,Cloudy
4083,Chicago,Afternoon,Cloudy
4084,Los Angeles,Morning,Rainy
4085,Chicago,Afternoon,Cloudy
4086,San Francisco,Evening,Rainy
4087,San Francisco,Night,Sunny
4088,Houston,Night,Cloudy
4089,New York,Night,Sunny
4090,San Francisco,Evening,Snowy
4091,New York,Morning,Snowy
4092,Houston,Morning,Rainy
4093,Houston,Morning,Snowy
4094,New York,Night,Snowy
4095,Houston,Afternoon,Sunny
4096,San Francisco,Morning,Sunny
4097,San Francisco,Afternoon,Cloudy
4098,Chicago,Morning,Sunny
4099,Chicago,Morning,Rainy
4100,Chicago,Afternoon,Snowy
4101,New York,Evening,Cloudy
4102,Houston,Afternoon,Snowy
4103,Chicago,Morning,Rainy
4104,San Francisco,Night,Rainy
4105,San Francisco,Morning,Snowy
4106,New York,Night,Sunny
4107,Houston,Night,Rainy
4108,Los Angeles,Morning,Snowy
4109,San Francisco,Morning,Rainy
4110,San Francisco,Afternoon,Snowy
4111,Chicago,Morning,Cloudy
4112,San Francisco,Afternoon,Rainy
4113,Chicago,Morning,Cloudy
4114,Chicago,Night,Cloudy
4115,Houston,Evening,Rainy
4116,Houston,Morning,Snowy
4117,New York,Morning,Cloudy
4118,Chicago,Evening,Sunny
4119,New York,Night,Cloudy
4120,Chicago,Evening,Cloudy
4121,Houston,Morning,Rainy
4122,New York,Morning,Snowy
4123,New York,Afternoon,Sunny
4124,San Francisco,Afternoon,Snowy
4125,Chicago,Morning,Sunny
4126,New York,Morning,Rainy
4127,New York,Morning,Snowy
4128,Houston,Afternoon,Snowy
4129,Chicago,Afternoon,Sunny
4130,Los Angeles,Evening,Snowy
4131,Los Angeles,Night,Cloudy
4132,Chicago,Afternoon,Sunny
4133,Los Angeles,Afternoon,Cloudy
4134,San Francisco,Evening,Rainy
4135,New York,Afternoon,Rainy
4136,San Francisco,Morning,Cloudy
4137,Houston,Morning,Sunny
4138,Chicago,Night,Cloudy
4139,New York,Morning,Rainy
4140,Chicago,Evening,Sunny
4141,New York,Night,Sunny
4142,San Francisco,Morning,Sunny
4143,Houston,Night,Rainy
4144,Los Angeles,Evening,Rainy
4145,Chicago,Afternoon,Snowy
4146,Houston,Evening,Cloudy
4147,New York,Evening,Snowy
4148,Houston,Evening,Snowy
4149,Chicago,Evening,Cloudy
4150,Chicago,Evening,Snowy
4151,Houston,Evening,Snowy
4152,New York,Morning,Sunny
4153,New York,Morning,Snowy
4154,San Francisco,Afternoon,Snowy
4155,Los Angeles,Night,Snowy
4156,Houston,Night,Snowy
4157,New York,Morning,Snowy
4158,Chicago,Night,Rainy
4159,New York,Night,Rainy
4160,Los Angeles,Evening,Snowy
4161,Houston,Evening,Cloudy
4162,San Francisco,Evening,Cloudy
4163,Houston,Evening,Snowy
4164,Los Angeles,Evening,Snowy
4165,San Francisco,Afternoon,Cloudy
4166,Chicago,Evening,Rainy
4167,San Francisco,Afternoon,Sunny
4168,Chicago,Afternoon,Rainy
4169,Chicago,Evening,Snowy
4170,San Francisco,Night,Rainy
4171,Los Angeles,Morning,Rainy
4172,Chicago,Morning,Snowy
4173,Chicago,Night,Snowy
4174,San Francisco,Night,Rainy
4175,Los Angeles,Evening,Cloudy
4176,Chicago,Evening,Snowy
4177,San Francisco,Night,Rainy
4178,Los Angeles,Evening,Snowy
4179,Houston,Evening,Cloudy
4180,New York,Morning,Snowy
4181,New York,Morning,Snowy
4182,New York,Afternoon,Rainy
4183,New York,Morning,Snowy
4184,Chicago,Morning,Rainy
4185,New York,Evening,Sunny
4186,New York,Afternoon,Snowy
4187,New York,Afternoon,Snowy
4188,Los Angeles,Morning,Rainy
4189,Houston,Night,Sunny
4190,Chicago,Night,Sunny
4191,New York,Afternoon,Rainy
4192,Los Angeles,Morning,Cloudy
4193,Houston,Night,Rainy
4194,San Francisco,Night,Rainy
4195,Los Angeles,Afternoon,Sunny
4196,San Francisco,Night,Snowy
4197,Chicago,Afternoon,Cloudy
4198,Los Angeles,Afternoon,Snowy
4199,New York,Night,Cloudy
4200,San Francisco,Morning,Rainy
4201,San Francisco,Morning,Snowy
4202,New York,Afternoon,Rainy
4203,Chicago,Evening,Snowy
4204,Los Angeles,Afternoon,Snowy
4205,New York,Evening,Sunny
4206,Houston,Evening,Cloudy
4207,Chicago,Night,Rainy
4208,New York,Afternoon,Sunny
4209,Houston,Night,Sunny
4210,San Francisco,Afternoon,Sunny
4211,Houston,Night,Snowy
4212,Los Angeles,Night,Rainy
4213,Chicago,Night,Snowy
4214,Houston,Night,Cloudy
4215,San Francisco,Afternoon,Snowy
4216,San Francisco,Night,Sunny
4217,San Francisco,Afternoon,Cloudy
4218,Houston,Evening,Rainy
4219,San Francisco,Evening,Cloudy
4220,New York,Evening,Snowy
4221,San Francisco,Evening,Rainy
4222,Los Angeles,Evening,Cloudy
4223,Los Angeles,Evening,Cloudy
4224,San Francisco,Morning,Rainy
4225,Chicago,Morning,Rainy
4226,San Francisco,Evening,Cloudy
4227,Chicago,Afternoon,Snowy
4228,Los Angeles,Afternoon,Sunny
4229,Houston,Evening,Snowy
4230,Chicago,Afternoon,Cloudy
4231,Chicago,Afternoon,Sunny
4232,Chicago,Night,Cloudy
4233,San Francisco,Night,Rainy
4234,San Francisco,Evening,Snowy
4235,Los Angeles,Morning,Snowy
4236,New York,Afternoon,Snowy
4237,Chicago,Morning,Snowy
4238,San Francisco,Afternoon,Sunny
4239,Chicago,Morning,Rainy
4240,Chicago,Night,Snowy
4241,San Francisco,Morning,Sunny
4242,Los Angeles,Night,Rainy
4243,Chicago,Morning,Rainy
4244,San Francisco,Afternoon,Rainy
4245,San Francisco,Night,Snowy
4246,Chicago,Night,Rainy
4247,San Francisco,Afternoon,Rainy
4248,Houston,Night,Cloudy
4249,San Francisco,Morning,Cloudy
4250,New York,Night,Sunny
4251,San Francisco,Night,Snowy
4252,Los Angeles,Evening,Cloudy
4253,Los Angeles,Afternoon,Sunny
4254,San Francisco,Evening,Cloudy
4255,Houston,Afternoon,Sunny
4256,New York,Night,Rainy
4257,Houston,Evening,Sunny
4258,New York,Afternoon,Rainy
4259,Houston,Afternoon,Snowy
4260,San Francisco,Evening,Sunny
4261,Chicago,Evening,Sunny
4262,Los Angeles,Night,Sunny
4263,Chicago,Morning,Cloudy
4264,Chicago,Evening,Cloudy
4265,Chicago,Afternoon,Snowy
4266,Houston,Afternoon,Snowy
4267,Chicago,Morning,Cloudy
